"district_nces_code","district_name","redfin_metro","metropolitan_division","metropolitan_statistical_area","num_top_schools","percent_top_schools","avg_school_rating","best_rating","percent_students_in_top_schools","total_students"
"3904410","Hamilton City School District","Cincinnati, OH","Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN",0,0,3.5,6,0,6005
"3904802","North Fork Local School District","Columbus, OH","Columbus, OH","Columbus, OH",0,0,5.5,7,0,898
"4813230","Cedar Hill Independent School District","Dallas, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth-Arlington, TX",0,0,3.67,6,0,2838
"5302130","Dieringer School District","Tacoma, WA","Tacoma-Lakewood, WA","Seattle-Tacoma-Bellevue, WA",1,0.5,9,10,0.450787401574803,1016
"3904454","North Royalton City School District","Cleveland, OH","Cleveland-Elyria, OH","Cleveland-Elyria, OH",3,1,9.33,10,1,1181
"1741690","Indian Prairie Community Unit School District 204","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",17,0.80952380952381,8.86,10,0.826199632168534,11962
"3500930","Estancia Municipal Schools","Albuquerque, NM","Albuquerque, NM","Albuquerque, NM",0,0,5,5,0,271
"3415540","Spotswood Public School District","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,7,7,0,425
"3405130","Farmingdale Board of Education School District","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,5,5,0,148
"2733420","St. Anthony-New Brighton Schools","Minneapolis, MN","Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",1,1,9,9,1,660
"4105160","Forest Grove School District 15","Portland, OR","Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",0,0,3.57,7,0,3025
"1813200","Whiting School City","Gary, IN","Gary, IN","Chicago-Naperville-Elgin, IL-IN-WI",0,0,3,3,0,469
"0620850","Lamont Elementary","Bakersfield, CA","Bakersfield, CA","Bakersfield, CA",0,0,2.67,3,0,2380
"1927500","West Central Valley Community School District","Des Moines, IA","Des Moines-West Des Moines, IA","Des Moines-West Des Moines, IA",1,0.5,8,9,0.638297872340426,423
"3629640","Victor Central School District","Rochester, NY","Rochester, NY","Rochester, NY",0,0,7.5,8,0,1759
"4828890","Manor Independent School District","Austin, TX","Austin-Round Rock, TX","Austin-Round Rock, TX",0,0,2.57,6,0,4869
"1737350","Triad Community Unit School District 2","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",1,0.25,7,10,0.0655933214072749,1677
"3410920","Mount Holly Township Public School District","Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,4,4,0,314
"1812880","Frankton-Lapel Community Schools","Indianapolis, IN","Indianapolis-Carmel-Anderson, IN","Indianapolis-Carmel-Anderson, IN",0,0,6,7,0,1488
"2503270","Cambridge School District","Boston, MA","Cambridge-Newton-Framingham, MA","Boston-Cambridge-Newton, MA-NH",1,0.0833333333333333,5.67,9,0.0909090909090909,3498
"3416740","Verona Public School District","Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",2,0.666666666666667,7.67,9,0.704011065006916,723
"1805670","M S D Lawrence Township","Indianapolis, IN","Indianapolis-Carmel-Anderson, IN","Indianapolis-Carmel-Anderson, IN",2,0.181818181818182,5.27,9,0.202791227570493,7022
"5509060","Menomonee Falls School District","Milwaukee, WI","Milwaukee-Waukesha-West Allis, WI","Milwaukee-Waukesha-West Allis, WI",2,0.5,8.25,9,0.420108695652174,1840
"2602520","Allen Park Public Schools","Detroit, MI","Detroit-Dearborn-Livonia, MI","Detroit-Warren-Dearborn, MI",0,0,5,6,0,1552
"4212540","Jim Thorpe Area School District","Allentown, PA","Allentown-Bethlehem-Easton, PA-NJ","Allentown-Bethlehem-Easton, PA-NJ",0,0,5,5,0,1524
"1714550","Evergreen Park Educational Service District 124 School District","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,6,8,0,1329
"1742570","Willow Springs School District 108","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,4,4,0,389
"3608790","Dansville Central School District","Rochester, NY","Rochester, NY","Rochester, NY",0,0,5,5,0,431
"0803690","Elbert 200 School District","Denver, CO","Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO",0,0,3,3,0,95
"0600019","Dublin Unified School District","Oakland, CA","Oakland-Hayward-Berkeley, CA","San Francisco-Oakland-Hayward, CA",6,1,9.67,10,1,4928
"3610860","Fabius-Pompey Central School District","Syracuse, NY","Syracuse, NY","Syracuse, NY",0,0,7,7,0,286
"3624420","Remsenburg-Speonk Union Free School District","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",0,0,7,7,0,158
"4017580","Lexington School District","Oklahoma City, OK","Oklahoma City, OK","Oklahoma City, OK",0,0,4.5,6,0,679
"1717040","Woodridge School District 68","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",2,0.333333333333333,7.17,9,0.336238532110092,2180
"2618990","Huron Valley Schools","Warren, MI","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Dearborn, MI",0,0,5.44,7,0,4015
"3417700","West Windsor-Plainsboro Regional School District","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",1,1,10,10,1,839
"4839630","Sealy Independent School District","Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",0,0,5.5,7,0,1321
"3904360","Berea City School District","Cleveland, OH","Cleveland-Elyria, OH","Cleveland-Elyria, OH",0,0,5,6,0,2568
"3404950","Fair Haven School District","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,5,5,0,608
"1926850","Southeast Warren Community School District","Des Moines, IA","Des Moines-West Des Moines, IA","Des Moines-West Des Moines, IA",0,0,5.5,8,0,280
"3904547","Marysville Exempted Village School District","Columbus, OH","Columbus, OH","Columbus, OH",0,0,7,8,0,2716
"2400120","Baltimore County Public Schools","Baltimore, MD","Baltimore-Columbia-Towson, MD","Baltimore-Columbia-Towson, MD",20,0.188679245283019,5.87,10,0.191816900363528,53916
"3404590","Elizabeth Public School District","Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",1,0.04,3.08,9,0.0534747896908321,18663
"1741820","Western Springs School District 101","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",3,1,10,10,1,949
"3629880","Wappingers Central School District","Dutchess County, NY","Dutchess County-Putnam County, NY","New York-Newark-Jersey City, NY-NJ-PA",0,0,6.8,8,0,5092
"4701170","Fayette County School District","Memphis, TN","Memphis, TN-MS-AR","Memphis, TN-MS-AR",0,0,2.33,4,0,1164
"3629490","Valley Stream 30 Union Free School District","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",0,0,7.33,8,0,1547
"3623010","Pine Bush Central School District","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,5.75,7,0,2291
"5509510","Middleton-Cross Plains Area School District","Madison, WI","Madison, WI","Madison, WI",5,0.833333333333333,9.5,10,0.854481546572935,2845
"1730570","Palos Heights School District 128","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",1,1,9,9,1,147
"3600078","Nyc Geog District # 3 - Manhattan","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",9,0.45,6.1,10,0.537316375825693,10143
"0618730","Jamul-Dulzura Union Elementary","San Diego, CA","San Diego-Carlsbad, CA","San Diego-Carlsbad, CA",0,0,6,6,0,356
"4400120","Central Falls School District","Providence, RI","Providence-Warwick, RI-MA","Providence-Warwick, RI-MA",0,0,1,1,0,970
"0615270","Glendora Unified","Los Angeles, CA","Los Angeles-Long Beach-Glendale, CA","Los Angeles-Long Beach-Anaheim, CA",3,0.6,8.4,9,0.585599505562423,3236
"3614460","Hilton Central School District","Rochester, NY","Rochester, NY","Rochester, NY",0,0,7.33,8,0,2312
"1810020","Scott County School District 2","Louisville, KY","Louisville/Jefferson County, KY-IN","Louisville/Jefferson County, KY-IN",1,0.25,6.25,10,0.178881008668243,1269
"2011250","Rose Hill Public Schools","Wichita, KS","Wichita, KS","Wichita, KS",0,0,7,7,0,359
"4831260","Montgomery Independent School District","Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",4,0.8,9,10,0.823199775847576,3569
"0900240","Bethany School District","New Haven, CT","New Haven-Milford, CT","New Haven-Milford, CT",0,0,7,7,0,491
"5514040","South Milwaukee School District","Milwaukee, WI","Milwaukee-Waukesha-West Allis, WI","Milwaukee-Waukesha-West Allis, WI",0,0,5,6,0,1429
"0803870","Falcon 49 School District","Colorado Springs, CO","Colorado Springs, CO","Colorado Springs, CO",0,0,5.2,6,0,6057
"2923100","Odessa R-Vii School District","Kansas City, MO","Kansas City, MO-KS","Kansas City, MO-KS",0,0,7,7,0,435
"3409000","Lopatcong Township School District","Allentown, PA","Allentown-Bethlehem-Easton, PA-NJ","Allentown-Bethlehem-Easton, PA-NJ",0,0,6,6,0,455
"0600025","Manhattan Beach Unified School District","Los Angeles, CA","Los Angeles-Long Beach-Glendale, CA","Los Angeles-Long Beach-Anaheim, CA",5,1,10,10,1,2812
"2105940","Williamstown Independent School District","Cincinnati, OH","Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN",0,0,7,7,0,408
"3603870","Baldwinsville Central School District","Syracuse, NY","Syracuse, NY","Syracuse, NY",0,0,6.8,8,0,2364
"1201230","Manatee","North Port, FL","North Port-Sarasota-Bradenton, FL","North Port-Sarasota-Bradenton, FL",7,0.212121212121212,5.61,10,0.20716599961883,20988
"0642450","Whittier City Elementary","Los Angeles, CA","Los Angeles-Long Beach-Glendale, CA","Los Angeles-Long Beach-Anaheim, CA",0,0,4.22,6,0,4249
"1727210","Mount Prospect School District 57","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",2,1,9.5,10,1,910
"2400510","Prince George's County Public Schools","Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV",5,0.0373134328358209,3.91,10,0.0366084609534603,67061
"3413590","Ramsey Public School District","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",1,1,9,9,1,448
"3904423","Lockland Local School District","Cincinnati, OH","Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN",0,0,4,4,0,256
"3904430","Maple Heights City School District","Cleveland, OH","Cleveland-Elyria, OH","Cleveland-Elyria, OH",0,0,2,2,0,605
"4205460","Crestwood School District","Scranton, PA","Scranton--Wilkes-Barre--Hazleton, PA","Scranton--Wilkes-Barre--Hazleton, PA",2,1,9,9,1,1518
"4400690","New Shoreham School District","Providence, RI","Providence-Warwick, RI-MA","Providence-Warwick, RI-MA",0,0,6,6,0,112
"4205860","Chester-Upland School District","Philadelphia, PA","Philadelphia, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,1.67,3,0,914
"4033480","Yukon School District","Oklahoma City, OK","Oklahoma City, OK","Oklahoma City, OK",4,0.444444444444444,7.44,9,0.415876185721418,4006
"3411010","Mountain Lakes Board of Education School District","Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",1,1,10,10,1,456
"2511520","Taunton School District","Providence, RI","Providence-Warwick, RI-MA","Providence-Warwick, RI-MA",0,0,4,7,0,2594
"4225680","West Mifflin Area School District","Pittsburgh, PA","Pittsburgh, PA","Pittsburgh, PA",1,0.25,6.25,9,0.116027531956735,2034
"4220430","Riverview School District","Pittsburgh, PA","Pittsburgh, PA","Pittsburgh, PA",1,0.5,9,10,0.639252336448598,535
"2506480","Ipswich School District","Boston, MA","Cambridge-Newton-Framingham, MA","Boston-Cambridge-Newton, MA-NH",0,0,6,7,0,924
"3615810","Jericho Union Free School District","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",3,1,10,10,1,1148
"0100011","Leeds City School District","Birmingham, AL","Birmingham-Hoover, AL","Birmingham-Hoover, AL",0,0,5,6,0,1259
"3403150","Clark Township Public School District","Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",0,0,5.5,6,0,961
"0607950","Central Elementary","Riverside, CA","Riverside-San Bernardino-Ontario, CA","Riverside-San Bernardino-Ontario, CA",0,0,6.6,8,0,2909
"3631260","White Plains City School District","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,5.6,7,0,3337
"3405220","Florence Township School District","Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,3,3,0,690
"4218330","Palisades School District","Montgomery County, PA","Montgomery County-Bucks County-Chester County, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2,0.666666666666667,8.67,9,0.672992700729927,685
"4828380","Lovejoy Independent School District","Dallas, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth-Arlington, TX",3,1,10,10,1,1248
"2103630","Ludlow Independent School District","Cincinnati, OH","Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN",0,0,5,5,0,448
"3303000","Farmington School District","Rockingham County, NH","Rockingham County-Strafford County, NH","Boston-Cambridge-Newton, MA-NH",0,0,5,7,0,814
"3414520","Saddle River School District","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",1,1,10,10,1,201
"0619490","Kerman Unified","Fresno, CA","Fresno, CA","Fresno, CA",0,0,4,5,0,2885
"2618930","Huron School District","Detroit, MI","Detroit-Dearborn-Livonia, MI","Detroit-Warren-Dearborn, MI",0,0,4,4,0,1002
"4814850","Community Independent School District","Dallas, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth-Arlington, TX",0,0,6,6,0,396
"5102010","Isle of Wight County Public Schools","Hampton Roads, VA","Virginia Beach-Norfolk-Newport News, VA-NC","Virginia Beach-Norfolk-Newport News, VA-NC",0,0,6,8,0,2789
"3409660","Maple Shade School District","Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,3,3,0,690
"2923700","Pattonville R-Iii School District","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",0,0,6.83,8,0,2886
"4502010","Dorchester 02 School District","Charleston, SC","Charleston-North Charleston, SC","Charleston-North Charleston, SC",2,0.181818181818182,7.55,9,0.21851098847904,10329
"2500002","Spencer-E Brookfield School District","Worcester, MA","Worcester, MA-CT","Worcester, MA-CT",0,0,3.5,4,0,651
"3631950","York Central School District","Rochester, NY","Rochester, NY","Rochester, NY",0,0,5,5,0,391
"4816500","Decatur Independent School District","Fort Worth, TX","Fort Worth-Arlington, TX","Dallas-Fort Worth-Arlington, TX",0,0,5.33,7,0,1394
"3904558","Perrysburg Exempted Village School District","Toledo, OH","Toledo, OH","Toledo, OH",2,0.5,8,9,0.505357142857143,2240
"0609850","Corona-Norco Unified","Riverside, CA","Riverside-San Bernardino-Ontario, CA","Riverside-San Bernardino-Ontario, CA",4,0.129032258064516,6.94,9,0.102951369888001,27411
"3408790","Little Silver Boro School District","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",1,1,10,10,1,477
"4222410","Southmoreland School District","Pittsburgh, PA","Pittsburgh, PA","Pittsburgh, PA",0,0,7,7,0,563
"3407680","Irvington Board of Education School District","Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",0,0,1.75,4,0,3759
"0403780","Higley Unified School District","Phoenix, AZ","Phoenix-Mesa-Scottsdale, AZ","Phoenix-Mesa-Scottsdale, AZ",6,0.75,8.88,10,0.750077471335606,6454
"4020310","Morris School District","Tulsa, OK","Tulsa, OK","Tulsa, OK",0,0,7,7,0,532
"5513860","Silver Lake J1 School District","Chicago, IL","Lake County-Kenosha County, IL-WI","Chicago-Naperville-Elgin, IL-IN-WI",0,0,8,8,0,552
"0620700","Lakeside Joint","San Jose, CA","San Jose-Sunnyvale-Santa Clara, CA","San Jose-Sunnyvale-Santa Clara, CA",1,1,10,10,1,93
"0613140","Evergreen Elementary","San Jose, CA","San Jose-Sunnyvale-Santa Clara, CA","San Jose-Sunnyvale-Santa Clara, CA",8,0.533333333333333,7.67,10,0.580671414038657,9830
"0900090","Ashford School District","Worcester, MA","Worcester, MA-CT","Worcester, MA-CT",0,0,5,5,0,481
"2512930","Whitman-Hanson School District","Boston, MA","Boston, MA","Boston-Cambridge-Newton, MA-NH",0,0,4.67,6,0,1542
"3618900","Mechanicville City School District","Albany, NY","Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY",0,0,4,4,0,663
"2625950","Northview Public Schools","Grand Rapids, MI","Grand Rapids-Wyoming, MI","Grand Rapids-Wyoming, MI",0,0,5.75,8,0,1547
"3904674","Big Walnut Local School District","Columbus, OH","Columbus, OH","Columbus, OH",0,0,7.67,8,0,1240
"5100870","Clarke County Public Schools","Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV",0,0,3.5,4,0,842
"1707770","Bunker Hill Community Unit School District 8","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",0,0,4,4,0,273
"3609840","East Meadow Union Free School District","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",4,0.8,9.2,10,0.76062416998672,3012
"3631920","Yonkers City School District","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",1,0.0333333333333333,3.8,10,0.0544051307136257,18399
"2612450","East Detroit Public Schools","Warren, MI","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Dearborn, MI",0,0,4.5,5,0,769
"3613080","Guilderland Central School District","Albany, NY","Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY",2,0.4,8.4,9,0.321888412017167,2097
"4827870","Lockhart Independent School District","Austin, TX","Austin-Round Rock, TX","Austin-Round Rock, TX",0,0,3.75,5,0,2241
"4800010","Hays Consolidated Independent School District","Austin, TX","Austin-Round Rock, TX","Austin-Round Rock, TX",3,0.230769230769231,5,10,0.237428603427036,8929
"4208060","East Allegheny School District","Pittsburgh, PA","Pittsburgh, PA","Pittsburgh, PA",0,0,2.5,3,0,1163
"1737170","Community Unit School District 303","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",1,1,9,9,1,430
"1731770","Plano Community Unit School District 88","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,6,6,0,519
"0615390","Gold Oak Union Elementary","Sacramento, CA","Sacramento--Roseville--Arden-Arcade, CA","Sacramento--Roseville--Arden-Arcade, CA",0,0,6,6,0,311
"0610710","Dehesa Elementary","San Diego, CA","San Diego-Carlsbad, CA","San Diego-Carlsbad, CA",0,0,5,5,0,183
"1739030","Central Consolidated School District 146","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,6,8,0,1633
"2733330","Spring Lake Park Public Schools","Minneapolis, MN","Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",0,0,4.5,6,0,2637
"4222060","South Park School District","Pittsburgh, PA","Pittsburgh, PA","Pittsburgh, PA",0,0,7,7,0,666
"3612990","Springville-Griffith Institute Central School District","Buffalo, NY","Buffalo-Cheektowaga-Niagara Falls, NY","Buffalo-Cheektowaga-Niagara Falls, NY",0,0,5,6,0,743
"3904838","West Branch Local School District","Youngstown, OH","Youngstown-Warren-Boardman, OH-PA","Youngstown-Warren-Boardman, OH-PA",0,0,4,4,0,400
"3409450","Manchester Township School District","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,5.67,7,0,1327
"0405340","Morristown Elementary District","Phoenix, AZ","Phoenix-Mesa-Scottsdale, AZ","Phoenix-Mesa-Scottsdale, AZ",0,0,6,6,0,136
"3413350","Pompton Lakes Boro School District","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,7,8,0,693
