district_nces_code,polygon_area,district_name,cbsa_title,median_sale_price,median_sale_price_per_sqft,total_sales
4110040,380883642.75504,Portland School District 1j,"Portland-Vancouver-Hillsboro, OR-WA",355e3,208.33333333333334,25166
4110520,76425076.5206273,Reynolds School District 7,"Portland-Vancouver-Hillsboro, OR-WA",232500.0,143.84191176470588,2691
4110560,5013449.99131878,Riverdale School District 51j,"Portland-Vancouver-Hillsboro, OR-WA",1175e3,250.27986566448104,115
4110820,443977792.299524,Salem-Keizer Public Schools,"Portland-Vancouver-Hillsboro, OR-WA",205e3,125.19319938176199,10083
4110890,1106892256.53595,Oregon Trail Sd 46,"Portland-Vancouver-Hillsboro, OR-WA",245e3,148.2502965599051,1945
4110980,372331905.049267,Scappoose School District 1j,"Portland-Vancouver-Hillsboro, OR-WA",262025.0,141.3234005258545,663
4111220,163447069.145546,Sheridan School District 48j,"Portland-Vancouver-Hillsboro, OR-WA",15e4,102.76865321445331,262
4111290,94514028.8765452,Sherwood School District,"Portland-Vancouver-Hillsboro, OR-WA",326500.0,175.38699690402476,1546
4111450,676700593.711837,Silver Falls School District 4j,"Portland-Vancouver-Hillsboro, OR-WA",264565.0,144.29886685552407,828
4111720,273885538.770946,St Helens School District 502,"Portland-Vancouver-Hillsboro, OR-WA",21e4,128.24956672443673,1063
4111760,110861657.448637,St Paul School District 45,"Portland-Vancouver-Hillsboro, OR-WA",24e4,132.98872180451127,14
4112240,64048748.8031551,Tigard-Tualatin School District 23j,"Portland-Vancouver-Hillsboro, OR-WA",328e3,169.80549552330967,4644
4112930,672573442.698611,Vernonia School District 47j,"Portland-Vancouver-Hillsboro, OR-WA",168e3,113.25966850828729,220
4113170,112765176.634364,West Linn-Wilsonville School District 3j,"Portland-Vancouver-Hillsboro, OR-WA",39e4,174.79575163398692,3031
4113350,671109617.455035,Willamina School District 30j,"Portland-Vancouver-Hillsboro, OR-WA",15e4,108.47240051347882,239
4113530,80571487.4683216,Woodburn Sd 103,"Portland-Vancouver-Hillsboro, OR-WA",17e4,130.05828476269775,1103
4205310,312935597.927895,Central Bucks School District,"New York-Newark-Jersey City, NY-NJ-PA",359990.0,165.4501216545012,4628
4207530,507711517.901247,Delaware Valley School District,"New York-Newark-Jersey City, NY-NJ-PA",177e3,73.38308457711443,2
4208670,559454998.586537,East Stroudsburg Area Sd,"New York-Newark-Jersey City, NY-NJ-PA",1e5,51.805802249851986,84
4210710,457648798.235407,Gettysburg Area School District,"Washington-Arlington-Alexandria, DC-VA-MD-WV",7e4,37.803030303030305,2
4216860,73926282.5658461,New Hope-Solebury School District,"New York-Newark-Jersey City, NY-NJ-PA",527e3,204.19847328244273,583
4218330,263035149.43929,Palisades School District,"New York-Newark-Jersey City, NY-NJ-PA",295e3,151.5527950310559,526
4219500,833245683.483878,Pocono Mountain School District,"New York-Newark-Jersey City, NY-NJ-PA",181400.0,83.91261171797419,17
4224750,846994824.590834,Wallenpaupack Area School District,"New York-Newark-Jersey City, NY-NJ-PA",445e3,NA,1
4225110,239592029.108554,Waynesboro Area School District,"Washington-Arlington-Alexandria, DC-VA-MD-WV",143e3,89.73531310522918,944
4400270,73722385.2784065,Cumberland Schools,"Boston-Cambridge-Newton, MA-NH",255e3,142.12454212454213,1506
4401200,20510665.4910179,Woonsocket Schools,"Boston-Cambridge-Newton, MA-NH",135e3,79.96632996632997,1147
5100120,40122108.7622834,Alexandria City Public Schools,"Washington-Arlington-Alexandria, DC-VA-MD-WV",445e3,313.9013452914798,7171
5100270,67634797.7457894,Arlington County Public Schools,"Washington-Arlington-Alexandria, DC-VA-MD-WV",487e3,369.1358024691358,8508
5100660,1396516449.88038,Caroline County Public Schools,"Washington-Arlington-Alexandria, DC-VA-MD-WV",165e3,104.76939203354297,1249
5100870,460526177.234401,Clarke County Public Schools,"Washington-Arlington-Alexandria, DC-VA-MD-WV",296900.0,132.01246660730186,597
5101050,990609701.107423,Culpeper County Public Schools,"Washington-Arlington-Alexandria, DC-VA-MD-WV",235e3,110.96605744125327,1966
5101260,1089816060.91684,Fairfax County Public Schools,"Washington-Arlington-Alexandria, DC-VA-MD-WV",427e3,236.14457831325302,44959
5101290,5083195.35391047,Falls Church City Public Schools,"Washington-Arlington-Alexandria, DC-VA-MD-WV",599900.0,363.8009049773756,537
5101320,1670627508.60578,Fauquier County Public Schools,"Washington-Arlington-Alexandria, DC-VA-MD-WV",315e3,143.86863513106357,2991
5101470,1076318816.51761,Frederick County Public Schools,"Washington-Arlington-Alexandria, DC-VA-MD-WV",21e4,107.78443113772455,3865
5101510,28121358.1170946,Fredericksburg City Public Schools,"Washington-Arlington-Alexandria, DC-VA-MD-WV",289900.0,137.67056530214424,839
5101830,1225407508.189,Hanover County Public Schools,"Washington-Arlington-Alexandria, DC-VA-MD-WV",256863.0,125.44080604534005,3374
5102100,562933600.433602,King George County Schools,"Washington-Arlington-Alexandria, DC-VA-MD-WV",245e3,117.7536231884058,911
5102250,1371834747.5548,Loudoun County Public Schools,"Washington-Arlington-Alexandria, DC-VA-MD-WV",407e3,171.42857142857142,19452
5102280,1329719365.66991,Louisa County Public Schools,"Washington-Arlington-Alexandria, DC-VA-MD-WV",185e3,127.43055555555556,13
5102360,25623799.7519797,Manassas City Public Schools,"Washington-Arlington-Alexandria, DC-VA-MD-WV",238e3,141.82242990654206,1836
5102370,832805676.590064,Madison County Public Schools,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19e4,118.29388560157791,331
5102390,6465735.49856448,Manassas Park City Public Schools,"Washington-Arlington-Alexandria, DC-VA-MD-WV",23e4,141.0958904109589,745
5102820,890063059.718498,Orange County Public Schools,"Washington-Arlington-Alexandria, DC-VA-MD-WV",199900.0,106.34028892455859,1419
5102850,818162057.438242,Page County Public Schools,"Washington-Arlington-Alexandria, DC-VA-MD-WV",145e3,95.33132530120481,475
5103130,823449823.78464,Prince William County Public Schools,"Washington-Arlington-Alexandria, DC-VA-MD-WV",295e3,145.6043956043956,20343
5103210,690103970.504709,Rappahannock County Public Schools,"Washington-Arlington-Alexandria, DC-VA-MD-WV",3e5,165.0,241
5103510,1317705110.16642,Shenandoah County Public Schools,"Washington-Arlington-Alexandria, DC-VA-MD-WV",162e3,103.72340425531915,1724
5103640,1064840961.87785,Spotsylvania County Public Schools,"Washington-Arlington-Alexandria, DC-VA-MD-WV",226600.0,116.03721948549534,5591
5103660,623791947.325704,Stafford County Public Schools,"Washington-Arlington-Alexandria, DC-VA-MD-WV",274990.0,119.84536082474227,6433
5103870,564656574.26657,Warren County Public Schools,"Washington-Arlington-Alexandria, DC-VA-MD-WV",18e4,112.5,1788
5300001,1160968501.88679,Enumclaw School District,"Seattle-Tacoma-Bellevue, WA",289900.0,165.64417177914112,1102
5300003,700250929.580659,Kelso School District,"Portland-Vancouver-Hillsboro, OR-WA",179e3,99.82373678025851,1093
5300240,483570331.871299,Arlington School District,"Seattle-Tacoma-Bellevue, WA",295e3,162.07455429497568,1406
5300300,147900654.023125,Auburn School District,"Seattle-Tacoma-Bellevue, WA",285500.0,150.1429933269781,4348
5300380,699457791.249136,Battle Ground School District,"Portland-Vancouver-Hillsboro, OR-WA",28e4,144.69153515064562,4056
5300390,104020229.945793,Bellevue School District,"Seattle-Tacoma-Bellevue, WA",65e4,329.7368421052632,6040
5300480,352712864.414729,Bethel School District,"Seattle-Tacoma-Bellevue, WA",232e3,121.66297935103245,6156
5300810,143556192.611034,Camas School District,"Portland-Vancouver-Hillsboro, OR-WA",375e3,151.2425021422451,2058
5300870,383626817.045969,Carbonado School District,"Seattle-Tacoma-Bellevue, WA",216e3,137.603125,33
5300950,3040083491.04408,Cascade School District,"Seattle-Tacoma-Bellevue, WA",28e4,179.22794117647058,144
5301200,1046952699.68326,Lake Chelan School District,"Seattle-Tacoma-Bellevue, WA",375e3,208.02005012531328,431
5301350,1549033407.42034,Cle Elum-Roslyn School District,"Seattle-Tacoma-Bellevue, WA",26e4,178.77906976744185,931
5301410,339338548.336213,Clover Park School District,"Seattle-Tacoma-Bellevue, WA",214900.0,126.18296529968454,1806
5301660,4865776874.14654,Concrete School District,"Seattle-Tacoma-Bellevue, WA",129500.0,103.66826156299841,191
5301680,147030183.44579,Conway School District,"Seattle-Tacoma-Bellevue, WA",35e4,171.0402999062793,88
5301980,1526453553.85623,Darrington School District,"Seattle-Tacoma-Bellevue, WA",164e3,126.0,125
5302130,37287314.3970619,Dieringer School District,"Seattle-Tacoma-Bellevue, WA",377500.0,156.30728939327804,512
5302340,763546789.437025,Easton School District,"Seattle-Tacoma-Bellevue, WA",32e4,191.83168316831683,158
5302370,1140431612.52187,Eatonville School District,"Seattle-Tacoma-Bellevue, WA",224500.0,126.42857142857143,403
5302400,94488206.394855,Edmonds School District,"Seattle-Tacoma-Bellevue, WA",356e3,198.64432310299378,7740
5302670,104482300.911041,Everett School District,"Seattle-Tacoma-Bellevue, WA",334e3,186.05826622453813,7617
5302700,124764630.525907,Evergreen School District (Clark),"Portland-Vancouver-Hillsboro, OR-WA",24e4,146.77777777777777,6735
5302820,92562060.4071189,Federal Way School District,"Seattle-Tacoma-Bellevue, WA",273950.0,149.07826561221708,5418
5302880,31101542.6444813,Fife School District,"Seattle-Tacoma-Bellevue, WA",271950.0,144.91150442477877,920
5302940,54169550.1397051,Franklin Pierce School District,"Seattle-Tacoma-Bellevue, WA",19e4,124.63617463617463,1893
5303210,1196187370.68216,Granite Falls School District,"Seattle-Tacoma-Bellevue, WA",24e4,155.47445255474452,749
5303300,63156282.9502388,Green Mountain School District,"Portland-Vancouver-Hillsboro, OR-WA",322500.0,130.0784034212402,22
5303540,80262828.4022017,Highline School District,"Seattle-Tacoma-Bellevue, WA",29e4,176.96166666666667,4729
5303570,121667934.410093,Hockinson School District,"Portland-Vancouver-Hillsboro, OR-WA",372e3,154.29724596391264,412
5303720,337790827.572077,Index School District,"Seattle-Tacoma-Bellevue, WA",149500.0,180.91334894613584,33
5303750,278258141.207503,Issaquah School District,"Seattle-Tacoma-Bellevue, WA",563165.0,255.20833333333334,7058
5303810,558713673.165017,Kalama School District,"Portland-Vancouver-Hillsboro, OR-WA",275e3,120.34980566352027,295
5303960,177479751.142912,Kent School District,"Seattle-Tacoma-Bellevue, WA",3e5,162.18721037998145,6856
5304170,97976941.2508035,La Center School District,"Portland-Vancouver-Hillsboro, OR-WA",302433.0,137.993762993763,336
5304200,74198865.9116944,Lake Stevens School District,"Seattle-Tacoma-Bellevue, WA",298990.0,162.43961352657004,3190
5304230,195543614.545589,Lake Washington School District,"Seattle-Tacoma-Bellevue, WA",56e4,276.0,11338
5304260,56856194.5935516,Lakewood School District,"Seattle-Tacoma-Bellevue, WA",245e3,169.59418534221683,573
5304470,362872017.812614,Longview School District,"Portland-Vancouver-Hillsboro, OR-WA",172e3,109.12698412698413,1719
5304560,436440773.04367,Riverview School District,"Seattle-Tacoma-Bellevue, WA",46e4,213.30275229357798,1193
5304860,175026695.771007,Marysville School District,"Seattle-Tacoma-Bellevue, WA",26e4,154.6403712296984,3463
5304980,32436046.0075329,Mercer Island School District,"Seattle-Tacoma-Bellevue, WA",1084e3,385.68037974683546,1099
5305040,148188805.2554,Mill A School District,"Portland-Vancouver-Hillsboro, OR-WA",195e3,177.39520958083833,6
5305130,213510096.676854,Monroe School District,"Seattle-Tacoma-Bellevue, WA",35e4,176.2414800389484,1820
5305190,647837294.344482,Morton School District,"Seattle-Tacoma-Bellevue, WA",134900.0,87.95119471276055,122
5305250,482995083.126821,Mossyrock School District,"Portland-Vancouver-Hillsboro, OR-WA",199999.0,104.931640625,140
5305340,20679950.5141783,Mount Pleasant School District,"Portland-Vancouver-Hillsboro, OR-WA",425e3,154.91958372753075,19
5305430,68411913.0682193,Mukilteo School District,"Seattle-Tacoma-Bellevue, WA",317900.0,177.48314606741573,4282
5305460,2384582919.305,Naches Valley School District,"Seattle-Tacoma-Bellevue, WA",248e3,128.8981288981289,2
5305790,343021708.899459,North Mason School District,"Seattle-Tacoma-Bellevue, WA",216500.0,131.36942675159236,732
5305850,194140116.34726,North Thurston Public Schools,"Seattle-Tacoma-Bellevue, WA",24e4,133.04721030042919,4955
5305910,153357895.406314,Northshore School District,"Seattle-Tacoma-Bellevue, WA",459500.0,219.2982456140351,7555
5306450,118667702.23675,Orting School District,"Seattle-Tacoma-Bellevue, WA",252830.0,124.43504230960677,958
5306690,284162426.386455,Peninsula School District,"Seattle-Tacoma-Bellevue, WA",345e3,162.95427901524033,3750
5306960,139058492.891762,Puyallup School District,"Seattle-Tacoma-Bellevue, WA",259950.0,133.00492610837438,6348
5307230,88845972.4711208,Renton School District,"Seattle-Tacoma-Bellevue, WA",333500.0,188.88888888888889,5546
5307350,147930653.8974,Ridgefield School District,"Portland-Vancouver-Hillsboro, OR-WA",331e3,145.08831168831168,1208
5307710,220447520.959393,Seattle Public Schools,"Seattle-Tacoma-Bellevue, WA",48e4,325.0472813238771,31539
5307740,992096895.289335,Sedro-Woolley School District,"Seattle-Tacoma-Bellevue, WA",229900.0,146.42857142857142,1049
5307920,40687499.8608184,Shoreline School District,"Seattle-Tacoma-Bellevue, WA",398e3,231.651376146789,3154
5307950,720647868.47155,Skamania School District,"Portland-Vancouver-Hillsboro, OR-WA",267930.0,144.03292181069958,29
5307980,982528040.242623,Skykomish School District,"Seattle-Tacoma-Bellevue, WA",175e3,149.74789915966386,64
5308020,311551755.248443,Snohomish School District,"Seattle-Tacoma-Bellevue, WA",375e3,181.87633262260127,2929
5308040,1042334384.85114,Snoqualmie Valley School District,"Seattle-Tacoma-Bellevue, WA",475e3,214.89766081871346,2617
5308130,14407947.6224011,Tukwila School District,"Seattle-Tacoma-Bellevue, WA",228e3,153.17919075144508,513
5308160,336573004.630389,South Kitsap School District,"Seattle-Tacoma-Bellevue, WA",254950.0,138.97205588822357,3375
5308340,268344839.392414,Stanwood-Camano School District,"Seattle-Tacoma-Bellevue, WA",305e3,165.14285714285714,2146
5308430,1129450565.52288,Stehekin School District,"Seattle-Tacoma-Bellevue, WA",937e3,326.4808362369338,1
5308460,67135726.02273,Steilacoom Hist. School District,"Seattle-Tacoma-Bellevue, WA",277833.0,140.64602960969043,1041
5308520,2698664628.44588,Stevenson-Carson School District,"Portland-Vancouver-Hillsboro, OR-WA",217e3,121.08262108262109,225
5308550,857183810.995844,Sultan School District,"Seattle-Tacoma-Bellevue, WA",225e3,152.98142717497555,714
5308610,87839890.3718742,Sumner School District,"Seattle-Tacoma-Bellevue, WA",294950.0,143.9336850037679,3005
5308700,157964112.851854,Tacoma School District,"Seattle-Tacoma-Bellevue, WA",204950.0,132.5136612021858,10431
5308760,312823169.265357,Tahoma School District,"Seattle-Tacoma-Bellevue, WA",369e3,175.16233766233765,2412
5308850,519375296.568598,Thorp School District,"Seattle-Tacoma-Bellevue, WA",269e3,150.97690941385434,63
5309060,216141901.344352,Trout Lake School District,"Portland-Vancouver-Hillsboro, OR-WA",38e4,170.83333333333334,36
5309180,19016650.966207,University Place School District,"Seattle-Tacoma-Bellevue, WA",29e4,150.5408653846154,1242
5309270,159984829.144366,Vancouver School District,"Portland-Vancouver-Hillsboro, OR-WA",235e3,137.68115942028984,7704
5309300,95424704.8916944,Vashon Island School District,"Seattle-Tacoma-Bellevue, WA",47e4,244.89795918367346,506
5309330,555940727.464795,Wahkiakum School District,"Portland-Vancouver-Hillsboro, OR-WA",22e4,113.19419879731164,151
5309540,827514614.808082,Washougal School District,"Portland-Vancouver-Hillsboro, OR-WA",285400.0,134.41204742069849,1206
5309750,2350750153.65061,White Pass School District,"Portland-Vancouver-Hillsboro, OR-WA",142500.0,109.375,165
5309780,1068404643.1153,White River School District,"Seattle-Tacoma-Bellevue, WA",267500.0,145.2991452991453,1106
5309810,435175420.767643,White Salmon Valley School District,"Portland-Vancouver-Hillsboro, OR-WA",304e3,186.98397280233124,262
