district_name,state,schooldistrictunified,total_commuters,commute_Less_than_5_minutes,commute_5_to_9_minutes,commute_10_to_14_minutes,commute_15_to_19_minutes,commute_20_to_24_minutes,commute_25_to_29_minutes,commute_30_to_34_minutes,commute_35_to_39_minutes,commute_40_to_44_minutes,commute_45_to_59_minutes,commute_60_to_89_minutes,commute_90_or_more_minutes,agg_travel_time,agg_travel_time_m,agg_travel_time_f,commute_under_30,commute_greater_than_30,percent_under_30,mean_commute_time,total_population,percent_drive_alone
"Lewiston, Maine",23,07320,16391.0,1140.0,3194.0,3942.0,2527.0,1317.0,220.0,852.0,240.0,619.0,1594.0,422.0,324.0,327610.0,185645.0,141965.0,12340.0,4051.0,0.7528521749740711,19.987188091025562,36356.0,0.7243361782835467
"Lincoln Plantation, Maine",23,07440,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,NA,NA,NA,4.0,6.0,0.4,NA,31.0,1.0
"Lisbon, Maine",23,07530,4200.0,204.0,377.0,298.0,346.0,838.0,610.0,615.0,124.0,172.0,421.0,108.0,87.0,109530.0,58355.0,51175.0,2673.0,1527.0,0.6364285714285715,26.07857142857143,8895.0,0.7996738877242022
"Frenchboro, Maine",23,07590,14.0,2.0,0.0,1.0,0.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,9.0,5.0,0.6428571428571429,NA,42.0,0.65
"Machias, Maine",23,07710,739.0,143.0,289.0,132.0,71.0,42.0,4.0,20.0,10.0,4.0,11.0,13.0,0.0,7620.0,3590.0,4030.0,681.0,58.0,0.9215155615696887,10.311231393775373,2228.0,0.6620253164556962
"Macwahoc Plantation, Maine",23,07770,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,4.0,NA,NA,NA,1.0,12.0,0.07692307692307693,NA,87.0,1.0
"Madawaska, Maine",23,07800,1557.0,386.0,358.0,297.0,115.0,156.0,34.0,101.0,11.0,0.0,57.0,7.0,35.0,24780.0,16600.0,8180.0,1346.0,211.0,0.8644829800899165,15.915221579961464,3930.0,0.7230948225712623
"Marshfield, Maine",23,07980,212.0,15.0,70.0,46.0,25.0,17.0,4.0,19.0,8.0,7.0,0.0,1.0,0.0,2890.0,1585.0,1310.0,177.0,35.0,0.8349056603773585,13.632075471698114,440.0,0.8136363636363636
"Meddybemps, Maine",23,08135,44.0,0.0,0.0,4.0,7.0,15.0,3.0,3.0,2.0,0.0,6.0,2.0,2.0,1495.0,435.0,1060.0,29.0,15.0,0.6590909090909091,33.97727272727273,126.0,0.8913043478260869
"Medford, Maine",23,08140,119.0,8.0,3.0,8.0,9.0,7.0,5.0,28.0,0.0,3.0,28.0,19.0,1.0,4185.0,2580.0,1600.0,40.0,79.0,0.33613445378151263,35.168067226890756,240.0,0.7310924369747899
"Medway, Maine",23,08160,368.0,56.0,78.0,57.0,13.0,36.0,26.0,46.0,4.0,0.0,24.0,18.0,10.0,7900.0,4770.0,3135.0,266.0,102.0,0.7228260869565217,21.467391304347824,1128.0,0.8315789473684211
"Milford, Maine",23,08250,1593.0,61.0,126.0,273.0,258.0,303.0,52.0,347.0,32.0,26.0,21.0,64.0,30.0,37190.0,17595.0,19595.0,1073.0,520.0,0.6735718769617075,23.3458882611425,3043.0,0.8481481481481481
"Millinocket, Maine",23,08280,1663.0,411.0,380.0,215.0,245.0,71.0,0.0,86.0,0.0,25.0,97.0,53.0,80.0,30800.0,21540.0,9255.0,1322.0,341.0,0.7949488875526157,18.5207456404089,4419.0,0.8110144927536231
"Monhegan Plantation, Maine",23,08340,21.0,1.0,4.0,7.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,315.0,235.0,80.0,15.0,6.0,0.7142857142857143,15.0,34.0,0.0
"Nashville Plantation, Maine",23,08580,19.0,0.0,0.0,9.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,440.0,265.0,175.0,11.0,8.0,0.5789473684210527,23.157894736842106,50.0,0.8260869565217391
"New Sweden, Maine",23,08700,270.0,17.0,24.0,27.0,55.0,32.0,15.0,31.0,14.0,13.0,30.0,5.0,7.0,7285.0,3955.0,3330.0,170.0,100.0,0.6296296296296297,26.98148148148148,626.0,0.7951388888888888
"Nobleboro, Maine",23,08940,754.0,30.0,99.0,116.0,55.0,68.0,58.0,141.0,35.0,43.0,61.0,24.0,24.0,21750.0,13520.0,8230.0,426.0,328.0,0.5649867374005305,28.846153846153847,1557.0,0.8431372549019608
"Northfield, Maine",23,09090,63.0,0.0,2.0,1.0,6.0,18.0,4.0,13.0,0.0,6.0,9.0,2.0,2.0,1925.0,1360.0,565.0,31.0,32.0,0.49206349206349204,30.555555555555557,176.0,0.9545454545454546
"Orient, Maine",23,09240,51.0,6.0,2.0,8.0,6.0,5.0,4.0,15.0,1.0,0.0,4.0,0.0,0.0,1060.0,615.0,440.0,31.0,20.0,0.6078431372549019,20.784313725490197,177.0,0.7272727272727273
"Orrington, Maine",23,09330,1774.0,0.0,120.0,422.0,300.0,456.0,49.0,209.0,71.0,47.0,68.0,23.0,9.0,36660.0,20605.0,16055.0,1347.0,427.0,0.7593010146561443,20.665163472378804,3714.0,0.863275039745628
"Otis, Maine",23,09390,366.0,17.0,14.0,9.0,34.0,51.0,16.0,51.0,23.0,61.0,49.0,29.0,12.0,11985.0,6530.0,5455.0,141.0,225.0,0.38524590163934425,32.74590163934426,670.0,0.814621409921671
"Pembroke, Maine",23,09560,277.0,14.0,22.0,34.0,16.0,32.0,10.0,73.0,11.0,18.0,39.0,2.0,6.0,8005.0,4180.0,3825.0,128.0,149.0,0.4620938628158845,28.898916967509024,849.0,0.7934426229508197
"Penobscot, Maine",23,09630,510.0,41.0,35.0,26.0,98.0,53.0,43.0,89.0,8.0,19.0,46.0,46.0,6.0,13330.0,6265.0,7065.0,296.0,214.0,0.5803921568627451,26.137254901960784,1272.0,0.7992633517495396
"Perry, Maine",23,09650,348.0,13.0,55.0,61.0,79.0,34.0,20.0,32.0,10.0,4.0,36.0,4.0,0.0,6655.0,3840.0,2815.0,262.0,86.0,0.7528735632183908,19.123563218390803,845.0,0.7032085561497327
"Pleasant Ridge Plantation, Maine",23,09810,42.0,7.0,14.0,8.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,610.0,450.0,160.0,37.0,5.0,0.8809523809523809,14.523809523809524,90.0,0.7045454545454546
"Portland, Maine",23,09930,34252.0,1232.0,4966.0,8419.0,7833.0,4866.0,1414.0,2195.0,487.0,538.0,1164.0,746.0,392.0,631675.0,332635.0,299040.0,28730.0,5522.0,0.8387831367511386,18.441988788975827,66490.0,0.6736879784129082
