"place_id","city","state_code","is_suburb","redfin_metro","metropolitan_division","metropolitan_statistical_area","num_top_schools","percent_top_schools","avg_school_rating","best_rating","percent_students_in_top_schools","total_students"
4846,"College Park","MD","suburb","Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV",0,0,4,4,0,790
11003,"Laie","HI","suburb","Honolulu, HI","Urban Honolulu, HI","Urban Honolulu, HI",1,1,9,9,1,699
15050,"Oakland","IA","suburb","Omaha, NE","Omaha-Council Bluffs, NE-IA","Omaha-Council Bluffs, NE-IA",0,0,7,7,0,253
2148,"Brighton","IL","suburb","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",0,0,6,6,0,517
3670,"Cooper City","FL","suburb","Fort Lauderdale, FL","Fort Lauderdale-Pompano Beach-Deerfield Beach, FL","Miami-Fort Lauderdale-West Palm Beach, FL",1,0.5,8.5,9,0.563579277864992,1274
15126,"Ridgefield","WA","suburb","Portland, OR","Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",1,0.5,8,9,0.42707423580786,1145
33916,"Mulino","OR","suburb","Portland, OR","Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",0,0,6.5,8,0,455
4252,"Cold Spring","KY","suburb","Cincinnati, OH","Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN",1,1,10,10,1,351
9834,"Kemp","TX","suburb","Dallas, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth-Arlington, TX",0,0,3,3,0,307
24524,"Mineral Ridge","OH","suburb","Youngstown, OH","Youngstown-Warren-Boardman, OH-PA","Youngstown-Warren-Boardman, OH-PA",1,1,9,9,1,505
3629,"Chickasha","OK","suburb","Oklahoma City, OK","Oklahoma City, OK","Oklahoma City, OK",1,0.2,5.8,9,0.232227488151659,1688
2834,"Camp Hill","PA","suburb","Harrisburg, PA","Harrisburg-Carlisle, PA","Harrisburg-Carlisle, PA",0,0,8,8,0,308
16526,"San Anselmo","CA","suburb","San Rafael, CA","San Rafael, CA","San Francisco-Oakland-Hayward, CA",3,1,9.67,10,1,1160
34061,"Monrovia","MD","suburb","Washington, DC","Silver Spring-Frederick-Rockville, MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1,0.5,8.5,9,0.498044328552803,767
10587,"Hobart","IN","suburb","Gary, IN","Gary, IN","Chicago-Naperville-Elgin, IL-IN-WI",0,0,3,3,0,357
5666,"Dunlap","TN","suburb","Chattanooga, TN","Chattanooga, TN-GA","Chattanooga, TN-GA",0,0,3,3,0,952
10571,"Lincoln","CA","suburb","Sacramento, CA","Sacramento--Roseville--Arden-Arcade, CA","Sacramento--Roseville--Arden-Arcade, CA",1,0.166666666666667,7,9,0.198889916743756,3243
30605,"Stillwater","NY","suburb","Albany, NY","Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY",0,0,7,7,0,532
5414,"Dearborn","MI","suburb","Detroit, MI","Detroit-Dearborn-Livonia, MI","Detroit-Warren-Dearborn, MI",3,0.157894736842105,6.68,9,0.172332506203474,8060
4290,"Converse","TX","suburb","San Antonio, TX","San Antonio-New Braunfels, TX","San Antonio-New Braunfels, TX",0,0,3.75,5,0,2747
2915,"Carthage","TN","suburb","Nashville, TN","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro--Franklin, TN",0,0,5,5,0,446
7687,"Harrington Park","NJ","suburb","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,8,8,0,639
15535,"Roy","WA","suburb","Tacoma, WA","Tacoma-Lakewood, WA","Seattle-Tacoma-Bellevue, WA",0,0,3,3,0,259
5894,"East Rockaway","NY","suburb","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",0,0,6,7,0,870
35763,"Sand Springs","OK","suburb","Tulsa, OK","Tulsa, OK","Tulsa, OK",0,0,6.33,8,0,2259
4983,"Conyers","GA","suburb","Atlanta, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",0,0,5.5,7,0,5598
30427,"Ontario","NY","suburb","Rochester, NY","Rochester, NY","Rochester, NY",0,0,7,7,0,358
7559,"Glencoe","IL","suburb","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",1,1,9,9,1,296
35795,"High Point","NC","suburb","Greensboro, NC","Greensboro-High Point, NC","Greensboro-High Point, NC",1,0.0666666666666667,4.13,9,0.0892598922045484,7607
4899,"Desert Hot Springs","CA","suburb","Riverside, CA","Riverside-San Bernardino-Ontario, CA","Riverside-San Bernardino-Ontario, CA",0,0,2.6,3,0,3652
24661,"Nuevo","CA","suburb","Riverside, CA","Riverside-San Bernardino-Ontario, CA","Riverside-San Bernardino-Ontario, CA",0,0,5,5,0,587
13421,"Pine Level","NC","suburb","Raleigh, NC","Raleigh, NC","Raleigh, NC",0,0,4,4,0,562
14499,"Pasadena","TX","suburb","Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",2,0.0769230769230769,5.04,10,0.074133849795567,18588
8903,"Cypress","TX","principal_city","Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",4,0.8,9.2,10,0.780131742923269,5617
14146,"Ogdensburg","NJ","suburb","Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",0,0,5,5,0,289
13969,"Orange","CA","suburb","Orange County, CA","Anaheim-Santa Ana-Irvine, CA","Los Angeles-Long Beach-Anaheim, CA",2,0.117647058823529,5.18,9,0.112404427707406,8763
4938,"Danbury","TX","suburb","Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",1,1,9,9,1,423
18963,"Tunica","MS","suburb","Memphis, TN","Memphis, TN-MS-AR","Memphis, TN-MS-AR",0,0,2,2,0,507
11224,"Lithopolis","OH","suburb","Columbus, OH","Columbus, OH","Columbus, OH",0,0,6,6,0,280
35717,"Pearland","TX","suburb","Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",17,0.944444444444444,9.44,10,0.94141293828631,13433
7583,"Glendale Heights","IL","suburb","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,4.25,5,0,1865
5177,"Eden","NC","suburb","Greensboro, NC","Greensboro-High Point, NC","Greensboro-High Point, NC",0,0,5,6,0,1569
23489,"Joanna","SC","suburb","Greenville, SC","Greenville-Anderson-Mauldin, SC","Greenville-Anderson-Mauldin, SC",0,0,3,3,0,291
10535,"Lee's Summit","MO","suburb","Kansas City, MO","Kansas City, MO-KS","Kansas City, MO-KS",9,0.5,8.06,10,0.509509401339961,9254
13876,"North Tonawanda","NY","suburb","Buffalo, NY","Buffalo-Cheektowaga-Niagara Falls, NY","Buffalo-Cheektowaga-Niagara Falls, NY",1,0.2,6,9,0.238744320528707,2421
3445,"Chino","CA","suburb","Riverside, CA","Riverside-San Bernardino-Ontario, CA","Riverside-San Bernardino-Ontario, CA",2,0.2,5.6,9,0.258608956036477,7347
23188,"Hampton Bays","NY","suburb","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",0,0,3,3,0,835
15390,"Rancho Cucamonga","CA","suburb","Riverside, CA","Riverside-San Bernardino-Ontario, CA","Riverside-San Bernardino-Ontario, CA",7,0.304347826086957,7.61,10,0.372935908200392,14292
6368,"Franklinville","NC","suburb","Greensboro, NC","Greensboro-High Point, NC","Greensboro-High Point, NC",0,0,6.5,7,0,945
25283,"Pikesville","MD","suburb","Baltimore, MD","Baltimore-Columbia-Towson, MD","Baltimore-Columbia-Towson, MD",0,0,6.2,8,0,2633
25106,"Olney","MD","suburb","Washington, DC","Silver Spring-Frederick-Rockville, MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1,0.333333333333333,8.33,9,0.240279937791602,1286
12094,"Lookout Mountain","GA","suburb","Chattanooga, TN","Chattanooga, TN-GA","Chattanooga, TN-GA",1,1,10,10,1,214
7014,"Granite Quarry","NC","suburb","Charlotte, NC","Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord-Gastonia, NC-SC",0,0,5,5,0,500
586,"Argonia","KS","suburb","Wichita, KS","Wichita, KS","Wichita, KS",0,0,6,6,0,90
4654,"Cudahy","WI","suburb","Milwaukee, WI","Milwaukee-Waukesha-West Allis, WI","Milwaukee-Waukesha-West Allis, WI",0,0,3.8,5,0,1463
11117,"Lincolnshire","IL","suburb","Chicago, IL","Lake County-Kenosha County, IL-WI","Chicago-Naperville-Elgin, IL-IN-WI",1,1,10,10,1,357
26714,"Weldon","CA","suburb","Bakersfield, CA","Bakersfield, CA","Bakersfield, CA",0,0,2,2,0,139
23202,"High Ridge","MO","suburb","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",0,0,7,8,0,1518
12393,"Media","PA","suburb","Philadelphia, PA","Philadelphia, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",4,1,9.5,10,1,1604
35765,"Tulsa","OK","principal_city","Tulsa, OK","Tulsa, OK","Tulsa, OK",4,0.0634920634920635,3.03,10,0.0553929436943317,31773
13934,"Ontario","CA","suburb","Riverside, CA","Riverside-San Bernardino-Ontario, CA","Riverside-San Bernardino-Ontario, CA",0,0,3.83,8,0,15958
15588,"Ridgeway","SC","suburb","Columbia, SC","Columbia, SC","Columbia, SC",0,0,5,5,0,326
22692,"Fairless Hills","PA","suburb","Montgomery County, PA","Montgomery County-Bucks County-Chester County, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,1,9,9,1,418
5632,"Essex Fells","NJ","suburb","Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",1,1,10,10,1,205
15681,"Pocahontas","IL","suburb","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",0,0,7,7,0,244
21006,"Yorba Linda","CA","suburb","Orange County, CA","Anaheim-Santa Ana-Irvine, CA","Los Angeles-Long Beach-Anaheim, CA",7,0.875,9.38,10,0.910619988265206,5113
14952,"Norwalk","IA","suburb","Des Moines, IA","Des Moines-West Des Moines, IA","Des Moines-West Des Moines, IA",0,0,8,8,0,582
26506,"Upper Saint Clair","PA","suburb","Pittsburgh, PA","Pittsburgh, PA","Pittsburgh, PA",2,1,9.5,10,1,987
19331,"Waldwick","NJ","suburb","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",1,0.5,8.5,10,0.426701570680628,764
24581,"North Babylon","NY","suburb","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",0,0,5,6,0,1713
16298,"Plum City","WI","suburb","Minneapolis, MN","Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",0,0,8,8,0,133
12969,"Monongahela","PA","suburb","Pittsburgh, PA","Pittsburgh, PA","Pittsburgh, PA",0,0,3.5,4,0,1097
19701,"Temecula","CA","suburb","Riverside, CA","Riverside-San Bernardino-Ontario, CA","Riverside-San Bernardino-Ontario, CA",8,0.571428571428571,8.29,9,0.638118966054189,9633
6999,"Green Cove Springs","FL","suburb","Jacksonville, FL","Jacksonville, FL","Jacksonville, FL",0,0,6.33,8,0,2341
31479,"Atwater","OH","suburb","Akron, OH","Akron, OH","Akron, OH",0,0,5,5,0,515
16651,"Seminole","FL","suburb","Tampa, FL","Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL",1,0.166666666666667,6.83,10,0.206240084611317,3782
13563,"Middleton","ID","suburb","Boise, ID","Boise City, ID","Boise City, ID",0,0,6,7,0,1239
6199,"Fillmore","CA","suburb","Oxnard, CA","Oxnard-Thousand Oaks-Ventura, CA","Oxnard-Thousand Oaks-Ventura, CA",0,0,2.67,3,0,1530
22128,"Canton","CT","suburb","Hartford, CT","Hartford-West Hartford-East Hartford, CT","Hartford-West Hartford-East Hartford, CT",0,0,8,8,0,408
25301,"Plymouth Meeting","PA","suburb","Montgomery County, PA","Montgomery County-Bucks County-Chester County, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2,1,9.5,10,1,1166
13396,"Newton","NJ","suburb","Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",0,0,6.75,8,0,1463
31241,"Manchester","CT","suburb","Hartford, CT","Hartford-West Hartford-East Hartford, CT","Hartford-West Hartford-East Hartford, CT",0,0,3.67,6,0,2253
20011,"York","SC","suburb","Charlotte, NC","Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord-Gastonia, NC-SC",0,0,5.5,7,0,2095
4532,"Crest Hill","IL","suburb","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,3.5,5,0,840
5597,"El Cajon","CA","suburb","San Diego, CA","San Diego-Carlsbad, CA","San Diego-Carlsbad, CA",1,0.0454545454545455,5.5,9,0.0503434411124141,11938
11022,"Los Altos Hills","CA","suburb","San Jose, CA","San Jose-Sunnyvale-Santa Clara, CA","San Jose-Sunnyvale-Santa Clara, CA",1,1,10,10,1,337
19122,"Valley Park","MO","suburb","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",0,0,6,6,0,527
16527,"Rockwood","TN","suburb","Knoxville, TN","Knoxville, TN","Knoxville, TN",0,0,3,3,0,669
13101,"Moosic","PA","suburb","Scranton, PA","Scranton--Wilkes-Barre--Hazleton, PA","Scranton--Wilkes-Barre--Hazleton, PA",0,0,6,6,0,511
17960,"Saratoga","CA","suburb","San Jose, CA","San Jose-Sunnyvale-Santa Clara, CA","San Jose-Sunnyvale-Santa Clara, CA",5,1,10,10,1,2087
7150,"Florence","KY","suburb","Cincinnati, OH","Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN",1,0.2,6.2,9,0.193557748113755,3446
35069,"Valley","WA","suburb","Spokane, WA","Spokane-Spokane Valley, WA","Spokane-Spokane Valley, WA",0,0,3,3,0,220
14652,"Old Forge","PA","suburb","Scranton, PA","Scranton--Wilkes-Barre--Hazleton, PA","Scranton--Wilkes-Barre--Hazleton, PA",0,0,5,5,0,508
18801,"Stanton","CA","suburb","Orange County, CA","Anaheim-Santa Ana-Irvine, CA","Los Angeles-Long Beach-Anaheim, CA",0,0,5,5,0,721
12480,"Mound City","KS","suburb","Kansas City, MO","Kansas City, MO-KS","Kansas City, MO-KS",0,0,8,8,0,294
29603,"Rutland","MA","suburb","Worcester, MA","Worcester, MA-CT","Worcester, MA-CT",0,0,7,7,0,418
24801,"Palm Harbor","FL","suburb","Tampa, FL","Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL",2,0.333333333333333,8,10,0.351522842639594,3940
77,"Agoura Hills","CA","suburb","Los Angeles, CA","Los Angeles-Long Beach-Glendale, CA","Los Angeles-Long Beach-Anaheim, CA",3,0.75,9.25,10,0.773272415762421,1751
23800,"Mohegan Lake","NY","suburb","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,7,8,0,1079
22311,"Deep River","CT","suburb","Hartford, CT","Hartford-West Hartford-East Hartford, CT","Hartford-West Hartford-East Hartford, CT",0,0,6,6,0,357
3735,"Cicero","IL","suburb","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,2.67,4,0,7262
1062,"Bay Harbor Islands","FL","suburb","Miami, FL","Miami-Miami Beach-Kendall, FL","Miami-Fort Lauderdale-West Palm Beach, FL",1,1,10,10,1,1336
4354,"Country Club Hills","IL","suburb","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,3,4,0,627
22201,"Commack","NY","suburb","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",1,0.5,8.5,9,0.548233695652174,1472
3520,"Chandler","OK","suburb","Oklahoma City, OK","Oklahoma City, OK","Oklahoma City, OK",0,0,7,7,0,340
4989,"Davenport","OK","suburb","Oklahoma City, OK","Oklahoma City, OK","Oklahoma City, OK",0,0,4,4,0,279
20833,"West Point","VA","suburb","Richmond, VA","Richmond, VA","Richmond, VA",1,1,10,10,1,333
5401,"East Palo Alto","CA","suburb","San Francisco, CA","San Francisco-Redwood City-South San Francisco, CA","San Francisco-Oakland-Hayward, CA",0,0,2.5,3,0,1096
29438,"Auburn","WA","suburb","Tacoma, WA","Tacoma-Lakewood, WA","Seattle-Tacoma-Bellevue, WA",1,1,9,9,1,705
6571,"Garner","NC","suburb","Raleigh, NC","Raleigh, NC","Raleigh, NC",0,0,5.38,8,0,5570
18889,"Universal City","TX","suburb","San Antonio, TX","San Antonio-New Braunfels, TX","San Antonio-New Braunfels, TX",2,0.4,8.2,10,0.421522921522922,2574
19352,"West Melbourne","FL","suburb","Palm Bay, FL","Palm Bay-Melbourne-Titusville, FL","Palm Bay-Melbourne-Titusville, FL",1,0.5,9,10,0.37059620596206,1476
32952,"Grizzly Flats","CA","suburb","Sacramento, CA","Sacramento--Roseville--Arden-Arcade, CA","Sacramento--Roseville--Arden-Arcade, CA",1,1,9,9,1,26
18757,"Shorewood","WI","suburb","Milwaukee, WI","Milwaukee-Waukesha-West Allis, WI","Milwaukee-Waukesha-West Allis, WI",2,1,10,10,1,1075
20982,"Worthington","OH","suburb","Columbus, OH","Columbus, OH","Columbus, OH",0,0,6.33,7,0,1387
5804,"Fairview","NJ","suburb","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,3,3,0,1184
10696,"Lansing","IL","suburb","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,4.5,5,0,2005
3459,"Center Point","AL","suburb","Birmingham, AL","Birmingham-Hoover, AL","Birmingham-Hoover, AL",0,0,2,2,0,558
11134,"Mocksville","NC","suburb","Winston, NC","Winston-Salem, NC","Winston-Salem, NC",0,0,6.75,8,0,1861
9738,"Jeffersonville","IN","principal_city","Louisville, KY","Louisville/Jefferson County, KY-IN","Louisville/Jefferson County, KY-IN",1,0.125,4.88,10,0.158720200752823,3188
9913,"Lake Worth","FL","suburb","West Palm Beach, FL","West Palm Beach-Boca Raton-Delray Beach, FL","Miami-Fort Lauderdale-West Palm Beach, FL",4,0.333333333333333,5.75,10,0.353740176579024,10307
3288,"Cayce","SC","suburb","Columbia, SC","Columbia, SC","Columbia, SC",0,0,2,2,0,423
8165,"Goshen","KY","suburb","Louisville, KY","Louisville/Jefferson County, KY-IN","Louisville/Jefferson County, KY-IN",1,0.5,8.5,10,0.561503416856492,878
25771,"Franklin Township","NJ","suburb","Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",0,0,5.25,6,0,2451
6415,"Eminence","KY","suburb","Louisville, KY","Louisville/Jefferson County, KY-IN","Louisville/Jefferson County, KY-IN",0,0,4.5,6,0,568
22519,"Fern Park","FL","suburb","Orlando, FL","Orlando-Kissimmee-Sanford, FL","Orlando-Kissimmee-Sanford, FL",0,0,6,6,0,829
19563,"Trotwood","OH","suburb","Dayton, OH","Dayton, OH","Dayton, OH",0,0,1,1,0,395
18910,"West Memphis","AR","suburb","Memphis, TN","Memphis, TN-MS-AR","Memphis, TN-MS-AR",0,0,2.86,8,0,3148
17694,"Taunton","MA","suburb","Providence, RI","Providence-Warwick, RI-MA","Providence-Warwick, RI-MA",0,0,4,7,0,2594
11843,"Medina","NY","suburb","Rochester, NY","Rochester, NY","Rochester, NY",0,0,3.5,5,0,1032
2462,"Bunnell","FL","suburb","Deltona, FL","Deltona-Daytona Beach-Ormond Beach, FL","Deltona-Daytona Beach-Ormond Beach, FL",0,0,7,7,0,1260
30346,"Middleburgh","NY","suburb","Albany, NY","Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY",0,0,5,5,0,407
26662,"Woodbury","NY","suburb","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",2,1,10,10,1,516
10616,"Latrobe","PA","suburb","Pittsburgh, PA","Pittsburgh, PA","Pittsburgh, PA",0,0,8,8,0,1417
25137,"Raisin City","CA","suburb","Fresno, CA","Fresno, CA","Fresno, CA",0,0,1,1,0,311
6171,"El Paso","TX","principal_city","El Paso, TX","El Paso, TX","El Paso, TX",27,0.225,6.59,10,0.24237600984431,74764
26404,"Wilmington Manor","DE","suburb","Wilmington, DE","Wilmington, DE-MD-NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,3,3,0,371
9766,"Johnsburg","IL","suburb","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,6,6,0,314
733,"Aurora","IN","suburb","Cincinnati, OH","Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN",0,0,6.5,8,0,970
11846,"Marthasville","MO","suburb","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",0,0,6,6,0,253
15215,"Pine Hill","NJ","suburb","Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,4.5,5,0,828
18607,"Tempe","AZ","suburb","Phoenix, AZ","Phoenix-Mesa-Scottsdale, AZ","Phoenix-Mesa-Scottsdale, AZ",2,0.105263157894737,5.11,9,0.115004404423999,10217
15938,"Prospect Heights","IL","suburb","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",1,1,9,9,1,319
11851,"Meriden","CT","suburb","New Haven, CT","New Haven-Milford, CT","New Haven-Milford, CT",0,0,3.75,8,0,4335
21651,"East Windsor","CT","suburb","Hartford, CT","Hartford-West Hartford-East Hartford, CT","Hartford-West Hartford-East Hartford, CT",0,0,4,4,0,910
8176,"Hollywood","FL","suburb","Fort Lauderdale, FL","Fort Lauderdale-Pompano Beach-Deerfield Beach, FL","Miami-Fort Lauderdale-West Palm Beach, FL",2,0.142857142857143,4.71,10,0.198007207971168,9434
18036,"Spring Hill","TN","suburb","Nashville, TN","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro--Franklin, TN",3,0.6,8.4,10,0.673793701242415,3461
32896,"Kapolei","HI","suburb","Honolulu, HI","Urban Honolulu, HI","Urban Honolulu, HI",0,0,4.25,6,0,3122
20295,"Wheaton","IL","suburb","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",7,0.636363636363636,8.64,10,0.636034404708013,4418
24071,"Lost Hills","CA","suburb","Bakersfield, CA","Bakersfield, CA","Bakersfield, CA",0,0,1,1,0,422
3529,"Chardon","OH","suburb","Cleveland, OH","Cleveland-Elyria, OH","Cleveland-Elyria, OH",0,0,7.5,8,0,1259
23231,"Harleysville","PA","suburb","Montgomery County, PA","Montgomery County-Bucks County-Chester County, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,0.5,8.5,9,0.422247446083995,881
1661,"Beasley","TX","suburb","Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",0,0,6,6,0,420
12300,"Medora","IL","suburb","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",1,1,9,9,1,162
25322,"Portland","CT","suburb","Hartford, CT","Hartford-West Hartford-East Hartford, CT","Hartford-West Hartford-East Hartford, CT",2,1,9,9,1,464
2188,"Brigham City","UT","suburb","Ogden, UT","Ogden-Clearfield, UT","Ogden-Clearfield, UT",0,0,4.25,6,0,1800
9938,"Independence","KY","suburb","Cincinnati, OH","Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN",1,0.333333333333333,7.67,9,0.299026425591099,2157
21435,"Belvedere","SC","suburb","Augusta, GA","Augusta-Richmond County, GA-SC","Augusta-Richmond County, GA-SC",0,0,6,6,0,619
14413,"Norwood","PA","suburb","Philadelphia, PA","Philadelphia, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,6,6,0,553
17717,"Southaven","MS","suburb","Memphis, TN","Memphis, TN-MS-AR","Memphis, TN-MS-AR",1,0.333333333333333,7,9,0.263883569513596,2611
34034,"Pinnacle","NC","suburb","Winston, NC","Winston-Salem, NC","Winston-Salem, NC",0,0,4,4,0,216
19070,"University City","MO","suburb","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",0,0,4,7,0,1466
