school_nces_code;school_name;district_nces_code;district_name;cbsa_title;median_sale_price;median_sale_price_per_sqft;total_sales
320006000435;ELIZABETH WILHELM ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;160000;88.1537492123503466;646
320006000436;AGGIE ROBERTS ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;215000;117.9811221814368117;899
320006000437;DEAN LAMAR ALLEN ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;266000;119.9740596627756161;826
320006000438;EVA WOLFE ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;165000;102.2058823529411765;986
320006000439;DANIEL GOLDFARB ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;148000;97.7092511013215859;309
320006000440;JOHN VANDERBURG ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;262500;147.6888387824126268;1831
320006000441;ARTURO CAMBEIRO ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;85000;63.8373751783166904;193
320006000442;ROGER M. BRYAN ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;155000;106.8376068376068376;746
320006000454;JOHN W. BONNER ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;305000;152.6683291770573566;1065
320006000455;ROBERTA C. CARTWRIGHT ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;210000;117.0688114387846291;1047
320006000456;JOSEPH BOWLER SR ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;174000;117.2456575682382134;31
320006000457;BETSEY RHODES ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;200000;108.0914144533662755;697
320006000458;ADDELIAR GUY ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;165000;102.2058823529411765;986
320006000459;SUE MORROW ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;185000;110.4417670682730924;753
320006000469;BERKLEY BUNKER ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;155000;98.1781376518218623;373
320006000470;RAUL ELIZONDO ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;164900;95.4049844236760125;426
320006000471;MANUELE J. CORTEZ ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;102000;59.2672413793103448;321
320006000472;FRANK LAMPING ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;329986;146.0678985818650623;327
320006000473;EDITH GAREHIME ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;205000;108.6956521739130435;1053
320006000485;KEITH AND KAREN HAYES ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;243000;119.2179303767286600;493
320006000486;LORNA J. KESTERSON ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;215000;117.8343949044585987;677
320006000487;JOSEPH M. NEAL ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;250000;110.8742004264392324;520
320006000489;OLLIE DETWILER ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;112500;83.9416058394160584;277
320006000506;JOHN C. BASS ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;177500;113.5446685878962536;761
320006000507;REYNALDO MARTINEZ ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;70900;57.3065902578796562;46
320006000508;WILLIAM K. MOORE ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;86000;67.4261603375527426;225
320006000509;D'VOREE AND HALL OBER ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;250000;133.1360946745562130;1434
320006000510;HAL SMITH ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;100000;77.8727445394112061;371
320006000511;SHEILA TARR ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;210000;111.1111111111111111;516
320006000512;ETHEL W. STATON ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;255000;150.7092198581560284;1152
320006000513;ELISE L. WOLFF ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;367000;160.7142857142857143;1129
320006000526;KAY CARL ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;192000;101.0668163952835486;872
320006000527;MARSHALL C. DARNELL ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;217000;106.8521031207598372;1142
320006000528;HOWARD HECKETHORN ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;235000;105.9153612345101707;660
320006000529;LUCILLE ROGERS ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;245000;127.1966527196652720;850
320006000530;WILLIAM SNYDER ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;122500;78.4499054820415879;230
320006000531;NEIL C. TWITCHELL ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;262500;147.6888387824126268;1831
320006000532;FREDRIC W WATSON ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;168000;90.4704463208685163;590
320006000547;TONY ALAMO ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;164900;108.0217321828060083;753
320006000548;EILEEN BROOKMAN ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;200000;97.1830985915492958;388
320006000549;STEVE COZINE ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;165500;96.3391136801541426;581
320006000550;ROGER GEHRING ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;210000;117.0688114387846291;1047
320006000551;MERVIN IVERSON ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;174800;94.2956926658905704;350
320006000552;J. MARLAN WALKER INTERNATIONAL ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;230000;110.3565365025466893;1166
320006000573;EILEEN CONNERS ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;166500;102.6372059871703493;1110
320006000574;EVA G. SIMMONS ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;185000;95.8259847148736038;649
320006000580;JOHN R. HUMMEL ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;157000;118.4549356223175966;1053
320006000581;JUDY AND JOHN GOOLSBY ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;340000;172.7192205491585474;1411
320006000583;GLEN C. TAYLOR ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;280000;132.4376199616122841;769
320006000584;RICHARD C. PRIEST ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;156000;92.5737538148524924;480
320006000585;JAMES BILBRAY ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;195000;103.3028812368236121;1366
320006000586;CHARLES AND PHYLLIS FRIAS ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;254900;118.7263896384241770;898
320006000587;HOWARD HOLLINGSWORTH ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;118000;92.1619293712316968;346
320006000589;DEAN PETERSEN ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;59500;58.1020012911555842;152
320006000605;LINDA RANKIN GIVENS ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;335000;152.2435897435897436;1004
320006000621;WAYNE N. TANAKA ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;177500;111.6444073455759599;983
320006000623;WILLIAM AND MARY SCHERKENBACH ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;195000;103.3028812368236121;1366
320006000652;JOHN TARTAN ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;182000;86.2440707201379905;463
320006000653;JOSEPH E. THIRIOT ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;160000;190.0000000000000000;1013
320006000654;KATHY L. BATTERMAN ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;277923;126.0359116022099448;849
320006000655;ALDEANE COMITO RIES ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;215000;112.5938281901584654;824
320006000656;LILIAM LUJAN HICKEY ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;120000;75.4830917874396135;414
320006000657;JAY W. JEFFERS ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;108500;77.5862068965517241;130
320006000658;THERON AND NAOMI GOYNES ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;223500;96.7957276368491322;726
320006000679;DON E. HAYDEN ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;174000;89.0365448504983389;809
320006000689;STEVE SCHORR ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;200000;110.4651162790697674;785
320006000690;SANDRA L. THOMPSON ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;163000;99.5024875621890547;1006
320006000695;KITTY MCDONOUGH WARD ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;249950;99.6058760300967395;556
320006000716;WILLIAM V. WRIGHT ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;205000;111.9570085087326467;1425
320006000722;JUDI D. STEELE ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;199000;115.6583629893238434;988
320006000732;JAMES E AND A RAE SMALLEY ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;230000;110.3565365025466893;1166
320006000733;DR CLAUDE PERKINS ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;160000;88.1537492123503466;646
320006000736;SISTER ROBERT JOSEPH BAILEY ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;135300;94.0170940170940171;896
320006000737;ROBERT L. FORBUSS ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;228000;116.3726993865030675;1331
320006000741;D.L. DUSTY DICKENS ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;166900;84.4109195402298851;705
320006000743;DR C. OWEN ROUNDY ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;130000;85.8348968105065666;305
320006000747;RUBEN DIAZ ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;102000;59.2672413793103448;321
320006000753;JESSE SCOTT ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;175000;86.7614061331338818;623
320006000757;CAROLYN REEDOM ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;249990;117.4812030075187970;1522
320006000758;THOMAS O'ROARKE ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;245000;115.1266766020864382;816
320006000771;MARK L. FINE ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;192790;115.9207630227439472;861
320006000786;HENRY AND EVELYN BOZARTH ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;222000;113.1329113924050633;1107
320006000801;CHARLOTTE AND JERRY KELLER ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;115000;84.2198581560283688;318
320006000804;SHIRLEY AND BILL WALLIN ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;289500;149.5643756050338819;2413
320006000805;RUBY DUNCAN ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;174000;89.0365448504983389;809
320006000806;VINCENT L. TRIGGS ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;215000;101.7952840300107181;1008
320006000816;EVELYN STUCKEY ELEMENTARY SCHOOL;3200060;Clark County School District;Las Vegas-Henderson-Paradise, NV;255000;120.5602801400700350;822
320036000191;MANSE ELEMENTARY SCHOOL;3200360;Nye County School District;Las Vegas-Henderson-Paradise, NV;192000;92.8433268858800774;1
320036000543;HAFEN ELEMENTARY SCHOOL;3200360;Nye County School District;Las Vegas-Henderson-Paradise, NV;104789;74.4240056818181818;3
320039000282;SEELIGER ELEMENTARY SCHOOL;3200390;Carson City School District;Los Angeles-Long Beach-Anaheim, CA;485625;261.6266156055528961;6
320051000263;MC GILL ELEMENTARY SCHOOL;3200510;White Pine County School District;Las Vegas-Henderson-Paradise, NV;139500;193.7500000000000000;1
330061600295;MILTON ELEMENTARY SCHOOL;3300616;Milton School District;Boston-Cambridge-Newton, MA-NH;179000;101.9060283687943262;217
330138000001;ALLENSTOWN ELEMENTARY SCHOOL;3301380;Allenstown School District;Boston-Cambridge-Newton, MA-NH;290000;209.2352092352092352;2
330144000003;ALTON CENTRAL ELEMENTARY SCHOOL;3301440;Alton School District;Boston-Cambridge-Newton, MA-NH;179000;196.2719298245614035;1
330159000011;AUBURN VILLAGE SCHOOL;3301590;Auburn School District;Boston-Cambridge-Newton, MA-NH;294900;137.8080415045395590;237
330162000012;BARNSTEAD ELEMENTARY SCHOOL;3301620;Barnstead School District;Boston-Cambridge-Newton, MA-NH;215000;136.6950182260024301;5
330165000013;BARRINGTON ELEMENTARY SCHOOL;3301650;Barrington School District;Boston-Cambridge-Newton, MA-NH;258500;129.7743055555555556;447
330201000030;SWASEY CENTRAL SCHOOL;3302010;Brentwood School District;Boston-Cambridge-Newton, MA-NH;315000;146.9072164948453608;168
330207000031;RICHARD MAGHAKIAN MEMORIAL SCHOOL;3302070;Brookline School District;Boston-Cambridge-Newton, MA-NH;485000;91.5094339622641509;1
330207000670;CAPTAIN SAMUEL DOUGLASS ACADEMY;3302070;Brookline School District;Boston-Cambridge-Newton, MA-NH;485000;91.5094339622641509;1
330213000033;HENRY W MOORE SCHOOL;3302130;Candia School District;Boston-Cambridge-Newton, MA-NH;247500;128.7085514834205934;124
